"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2022-03-28",East Kalimantan,15,38,67,8,17,8
"2022-03-29",East Kalimantan,15,39,62,7,14,8
"2022-03-30",East Kalimantan,16,38,61,9,16,7
"2022-03-31",East Kalimantan,23,49,70,10,18,6
"2022-04-01",East Kalimantan,18,50,61,5,11,7
"2022-04-02",East Kalimantan,1,44,27,-10,17,8
"2022-04-03",East Kalimantan,-16,25,7,-25,13,14
"2022-04-04",East Kalimantan,-3,27,42,-16,8,12
"2022-04-05",East Kalimantan,3,35,50,-13,10,11
"2022-04-06",East Kalimantan,2,31,46,-13,14,11
"2022-04-07",East Kalimantan,7,33,46,-15,17,11
"2022-04-08",East Kalimantan,3,30,44,-16,16,11
"2022-04-09",East Kalimantan,-3,28,24,-14,29,9
"2022-04-10",East Kalimantan,-2,25,19,-17,28,11
"2022-04-11",East Kalimantan,9,34,56,-11,16,10
"2022-04-12",East Kalimantan,8,33,54,-9,15,10
"2022-04-13",East Kalimantan,9,34,54,-11,15,10
"2022-04-14",East Kalimantan,12,36,55,-5,18,9
"2022-04-15",East Kalimantan,7,26,51,-12,-35,17
"2022-04-16",East Kalimantan,-5,23,22,-16,23,10
"2022-04-17",East Kalimantan,4,30,28,-10,29,10
"2022-04-18",East Kalimantan,11,36,61,-6,17,10
"2022-04-19",East Kalimantan,8,32,46,-5,14,10
"2022-04-20",East Kalimantan,16,45,56,-1,16,9
"2022-04-21",East Kalimantan,16,44,54,-1,18,9
"2022-04-22",East Kalimantan,13,41,48,-4,14,10
"2022-04-23",East Kalimantan,13,48,32,6,30,6
"2022-04-24",East Kalimantan,15,47,28,1,32,8
"2022-04-25",East Kalimantan,11,37,46,4,10,11
"2022-04-26",East Kalimantan,31,65,63,13,9,8
"2022-04-27",East Kalimantan,32,70,62,17,9,8
"2022-04-28",East Kalimantan,35,76,61,27,7,8
"2022-04-29",East Kalimantan,35,82,66,35,-20,10
"2022-04-30",East Kalimantan,22,80,42,32,2,7
"2022-05-01",East Kalimantan,22,89,49,8,11,8
"2022-05-02",East Kalimantan,22,31,150,9,-66,10
"2022-05-03",East Kalimantan,32,48,210,47,-66,8
"2022-05-04",East Kalimantan,31,52,198,50,-52,8
"2022-05-05",East Kalimantan,36,56,179,47,-42,9
"2022-05-06",East Kalimantan,23,46,123,38,-35,11
"2022-05-07",East Kalimantan,11,42,101,48,-3,5
"2022-05-08",East Kalimantan,10,35,80,48,16,5
"2022-05-09",East Kalimantan,19,40,71,23,10,8
"2022-05-10",East Kalimantan,18,43,67,20,7,8
"2022-05-11",East Kalimantan,21,46,73,19,11,7
"2022-05-12",East Kalimantan,14,36,56,9,13,9
"2022-05-13",East Kalimantan,14,38,63,15,14,8
"2022-05-14",East Kalimantan,7,37,58,23,24,6
"2022-05-15",East Kalimantan,13,37,89,25,24,5
"2022-05-16",East Kalimantan,9,23,94,27,-40,15
"2022-05-17",East Kalimantan,17,43,63,12,13,7
"2022-05-18",East Kalimantan,17,43,72,12,14,7
"2022-05-19",East Kalimantan,17,42,67,8,17,7
"2022-05-20",East Kalimantan,10,35,59,5,16,9
"2022-05-21",East Kalimantan,3,31,52,5,28,6
"2022-05-22",East Kalimantan,7,33,71,9,27,7
"2022-05-23",East Kalimantan,14,34,72,8,16,8
"2022-05-24",East Kalimantan,14,36,72,6,14,8
"2022-05-25",East Kalimantan,19,43,74,11,14,6
"2022-05-26",East Kalimantan,18,38,96,12,-36,15
"2022-05-27",East Kalimantan,12,38,61,-4,18,8
"2022-05-28",East Kalimantan,8,38,66,3,29,5
"2022-05-29",East Kalimantan,5,31,59,4,28,7
"2022-05-30",East Kalimantan,15,39,80,1,18,8
"2022-05-31",East Kalimantan,20,45,89,5,16,6
"2022-06-01",East Kalimantan,19,44,113,6,-36,14
"2022-06-02",East Kalimantan,20,50,72,0,20,7
"2022-06-03",East Kalimantan,14,42,65,-1,18,8
"2022-06-04",East Kalimantan,7,37,62,4,28,6
"2022-06-05",East Kalimantan,11,39,73,8,29,6
"2022-06-06",East Kalimantan,18,43,77,5,18,7
"2022-06-07",East Kalimantan,17,41,70,3,14,8
"2022-06-08",East Kalimantan,20,45,77,6,16,7
"2022-06-09",East Kalimantan,19,44,72,3,18,8
"2022-06-10",East Kalimantan,16,42,71,4,18,8
"2022-06-11",East Kalimantan,9,40,72,6,29,5
"2022-06-12",East Kalimantan,6,34,60,8,27,8
"2022-06-13",East Kalimantan,16,40,73,7,15,8
"2022-06-14",East Kalimantan,17,40,75,6,12,8
"2022-06-15",East Kalimantan,15,39,68,9,12,9
"2022-06-16",East Kalimantan,16,40,64,10,14,9
"2022-06-17",East Kalimantan,11,38,62,11,11,10
"2022-06-18",East Kalimantan,6,38,52,11,29,6
"2022-06-19",East Kalimantan,4,32,51,18,27,8
"2022-06-20",East Kalimantan,15,41,76,16,6,9
"2022-06-21",East Kalimantan,13,38,75,15,4,9
"2022-06-22",East Kalimantan,13,38,73,20,4,9
"2022-06-23",East Kalimantan,14,39,73,14,7,10
"2022-06-24",East Kalimantan,12,39,68,12,6,10
"2022-06-25",East Kalimantan,7,38,58,15,25,6
"2022-06-26",East Kalimantan,7,35,73,19,29,6
"2022-06-27",East Kalimantan,14,38,76,15,6,9
"2022-06-28",East Kalimantan,17,43,78,16,3,9
"2022-06-29",East Kalimantan,15,40,72,18,5,9
"2022-06-30",East Kalimantan,19,47,69,15,8,9
"2022-07-01",East Kalimantan,17,49,70,19,7,9
"2022-07-02",East Kalimantan,13,51,70,23,22,5
"2022-07-03",East Kalimantan,14,43,71,20,27,6
"2022-07-04",East Kalimantan,18,44,72,16,4,9
"2022-07-05",East Kalimantan,22,51,86,19,3,5
"2022-07-06",East Kalimantan,23,50,80,20,4,7
"2022-07-07",East Kalimantan,24,50,76,19,6,8
"2022-07-08",East Kalimantan,18,50,64,19,6,8
"2022-07-09",East Kalimantan,3,47,42,1,-4,11
"2022-07-10",East Kalimantan,-7,16,58,-5,3,8
"2022-07-11",East Kalimantan,18,46,95,14,4,7
"2022-07-12",East Kalimantan,19,47,79,14,6,7
"2022-07-13",East Kalimantan,16,44,72,14,8,7
"2022-07-14",East Kalimantan,11,35,57,9,7,11
"2022-07-15",East Kalimantan,15,42,68,17,14,8
"2022-07-16",East Kalimantan,9,42,56,16,27,6
"2022-07-17",East Kalimantan,6,33,38,15,24,9
"2022-07-18",East Kalimantan,13,40,65,12,15,7
"2022-07-19",East Kalimantan,16,43,74,11,15,10
"2022-07-20",East Kalimantan,14,42,73,11,16,7
"2022-07-21",East Kalimantan,15,42,68,9,20,7
"2022-07-22",East Kalimantan,10,35,63,5,20,8
"2022-07-23",East Kalimantan,7,38,62,9,32,6
"2022-07-24",East Kalimantan,5,32,53,8,27,8
"2022-07-25",East Kalimantan,9,36,52,4,17,10
"2022-07-26",East Kalimantan,17,45,71,10,17,7
"2022-07-27",East Kalimantan,10,39,61,10,18,8
"2022-07-28",East Kalimantan,15,48,64,8,20,8
"2022-01-01",East Nusa Tenggara,-10,4,74,-15,-49,2
"2022-01-02",East Nusa Tenggara,13,42,67,11,-8,-1
"2022-01-03",East Nusa Tenggara,22,58,47,19,-2,0
"2022-01-04",East Nusa Tenggara,16,42,34,18,1,1
"2022-01-05",East Nusa Tenggara,16,45,30,11,4,2
"2022-01-06",East Nusa Tenggara,18,50,30,12,9,2
"2022-01-07",East Nusa Tenggara,26,59,40,18,10,0
"2022-01-08",East Nusa Tenggara,22,50,50,12,15,0
"2022-01-09",East Nusa Tenggara,17,42,48,9,5,2
"2022-01-10",East Nusa Tenggara,21,54,43,23,13,0
"2022-01-11",East Nusa Tenggara,18,43,46,12,13,-1
"2022-01-12",East Nusa Tenggara,21,46,51,9,12,1
"2022-01-13",East Nusa Tenggara,19,48,45,9,14,1
"2022-01-14",East Nusa Tenggara,13,43,32,8,13,4
"2022-01-15",East Nusa Tenggara,11,39,38,15,20,3
"2022-01-16",East Nusa Tenggara,11,37,46,7,8,6
"2022-01-17",East Nusa Tenggara,7,37,33,12,15,5
"2022-01-18",East Nusa Tenggara,13,39,40,10,17,3
"2022-01-19",East Nusa Tenggara,10,34,26,0,9,7
"2022-01-20",East Nusa Tenggara,13,41,31,2,16,6
"2022-01-21",East Nusa Tenggara,17,48,33,4,20,4
"2022-01-22",East Nusa Tenggara,17,46,48,5,27,3
"2022-01-23",East Nusa Tenggara,15,41,50,6,11,5
"2022-01-24",East Nusa Tenggara,18,50,45,4,22,2
"2022-01-25",East Nusa Tenggara,17,42,51,11,20,2
"2022-01-26",East Nusa Tenggara,17,41,42,-3,17,3
"2022-01-27",East Nusa Tenggara,13,38,31,-1,20,5
"2022-01-28",East Nusa Tenggara,13,46,31,7,22,4
"2022-01-29",East Nusa Tenggara,20,49,50,9,32,2
"2022-01-30",East Nusa Tenggara,13,39,49,-1,13,6
"2022-01-31",East Nusa Tenggara,19,49,49,-1,21,2
"2022-02-01",East Nusa Tenggara,8,34,65,1,-51,14
"2022-02-02",East Nusa Tenggara,23,53,46,-1,22,1
"2022-02-03",East Nusa Tenggara,12,42,29,-2,22,4
"2022-02-04",East Nusa Tenggara,15,48,30,7,23,4
"2022-02-05",East Nusa Tenggara,20,49,53,9,29,3
"2022-02-06",East Nusa Tenggara,15,44,51,7,14,4
"2022-02-07",East Nusa Tenggara,19,50,41,4,24,2
"2022-02-08",East Nusa Tenggara,14,38,39,7,21,2
"2022-02-09",East Nusa Tenggara,5,29,23,-8,18,5
"2022-02-10",East Nusa Tenggara,10,37,25,-1,20,5
"2022-02-11",East Nusa Tenggara,12,45,17,-3,22,5
"2022-02-12",East Nusa Tenggara,15,43,37,2,28,3
"2022-02-13",East Nusa Tenggara,13,45,44,-3,14,5
"2022-02-14",East Nusa Tenggara,24,57,51,-1,24,2
"2022-02-15",East Nusa Tenggara,16,40,48,-1,22,2
"2022-02-16",East Nusa Tenggara,16,41,43,-9,21,4
"2022-02-17",East Nusa Tenggara,15,45,43,-7,21,4
"2022-02-18",East Nusa Tenggara,14,47,40,-5,20,4
"2022-02-19",East Nusa Tenggara,14,44,60,3,25,6
"2022-02-20",East Nusa Tenggara,8,39,54,-1,14,7
"2022-02-21",East Nusa Tenggara,0,27,29,-5,14,7
"2022-02-22",East Nusa Tenggara,4,31,37,-1,11,7
"2022-02-23",East Nusa Tenggara,-10,14,22,-12,2,14
"2022-02-24",East Nusa Tenggara,10,47,49,-6,10,10
"2022-02-25",East Nusa Tenggara,11,53,51,6,10,10
"2022-02-26",East Nusa Tenggara,1,34,40,4,17,10
"2022-02-27",East Nusa Tenggara,5,38,48,-8,15,9
"2022-02-28",East Nusa Tenggara,5,43,69,-2,-44,18
"2022-03-01",East Nusa Tenggara,12,49,66,4,8,10
"2022-03-02",East Nusa Tenggara,12,48,67,-1,1,11
"2022-03-03",East Nusa Tenggara,8,46,87,-5,-43,17
"2022-03-04",East Nusa Tenggara,10,49,72,-1,16,14
"2022-03-05",East Nusa Tenggara,15,50,90,5,28,11
"2022-03-06",East Nusa Tenggara,10,41,89,4,28,11
"2022-03-07",East Nusa Tenggara,14,50,96,6,22,13
"2022-03-08",East Nusa Tenggara,8,36,90,9,21,16
"2022-03-09",East Nusa Tenggara,16,50,103,9,24,16
"2022-03-10",East Nusa Tenggara,18,53,112,9,29,16
"2022-03-11",East Nusa Tenggara,18,57,108,19,31,18
"2022-03-12",East Nusa Tenggara,24,60,134,23,49,14
"2022-03-13",East Nusa Tenggara,18,48,126,24,44,15
"2022-03-14",East Nusa Tenggara,21,59,133,26,37,17
"2022-03-15",East Nusa Tenggara,22,51,140,31,35,17
"2022-03-16",East Nusa Tenggara,22,53,137,26,33,16
"2022-03-17",East Nusa Tenggara,20,51,123,16,34,17
"2022-03-18",East Nusa Tenggara,15,48,98,15,31,19
"2022-03-19",East Nusa Tenggara,21,53,120,26,50,14
"2022-03-20",East Nusa Tenggara,22,55,128,19,50,13
"2022-03-21",East Nusa Tenggara,21,57,133,26,41,16
"2022-03-22",East Nusa Tenggara,23,53,145,23,38,15
"2022-03-23",East Nusa Tenggara,26,56,139,22,37,15
"2022-03-24",East Nusa Tenggara,27,61,134,17,38,15
"2022-03-25",East Nusa Tenggara,25,63,119,31,38,16
"2022-03-26",East Nusa Tenggara,27,63,142,31,57,11
"2022-03-27",East Nusa Tenggara,25,53,136,22,49,13
"2022-03-28",East Nusa Tenggara,19,53,125,31,44,15
"2022-03-29",East Nusa Tenggara,24,52,136,26,42,15
"2022-03-30",East Nusa Tenggara,24,54,131,18,40,15
"2022-03-31",East Nusa Tenggara,28,60,130,17,45,14
"2022-04-01",East Nusa Tenggara,26,67,117,17,43,14
"2022-04-02",East Nusa Tenggara,30,70,137,12,49,12
"2022-04-03",East Nusa Tenggara,19,57,122,3,48,14
"2022-04-04",East Nusa Tenggara,22,61,133,9,45,15
"2022-04-05",East Nusa Tenggara,23,55,134,5,45,15
"2022-04-06",East Nusa Tenggara,27,59,133,9,43,14
"2022-04-07",East Nusa Tenggara,29,62,131,-4,46,14
"2022-04-08",East Nusa Tenggara,26,63,121,8,46,14
"2022-04-09",East Nusa Tenggara,32,68,139,8,61,11
"2022-04-10",East Nusa Tenggara,26,57,129,14,55,12
"2022-04-11",East Nusa Tenggara,30,68,148,15,46,14
"2022-04-12",East Nusa Tenggara,30,64,147,9,42,14
"2022-04-13",East Nusa Tenggara,32,66,140,10,30,15
"2022-04-14",East Nusa Tenggara,29,68,126,14,14,16
"2022-04-15",East Nusa Tenggara,-1,30,97,0,-44,28
"2022-04-16",East Nusa Tenggara,16,57,115,-6,15,16
"2022-04-17",East Nusa Tenggara,2,27,105,-6,35,15
"2022-04-18",East Nusa Tenggara,25,65,138,23,14,17
"2022-04-19",East Nusa Tenggara,28,59,142,16,43,14
"2022-04-20",East Nusa Tenggara,31,63,140,11,41,14
"2022-04-21",East Nusa Tenggara,32,65,133,12,43,14
"2022-04-22",East Nusa Tenggara,30,68,126,11,44,13
"2022-04-23",East Nusa Tenggara,35,71,138,15,63,10
"2022-04-24",East Nusa Tenggara,31,66,131,16,53,13
"2022-04-25",East Nusa Tenggara,36,75,144,22,47,13
"2022-04-26",East Nusa Tenggara,36,69,146,18,44,13
"2022-04-27",East Nusa Tenggara,41,74,140,20,41,13
"2022-04-28",East Nusa Tenggara,43,85,140,21,40,12
"2022-04-29",East Nusa Tenggara,41,92,137,42,-6,17
"2022-04-30",East Nusa Tenggara,42,89,156,37,26,11
"2022-05-01",East Nusa Tenggara,42,90,161,35,40,10
"2022-05-02",East Nusa Tenggara,27,61,228,37,-47,19
"2022-05-03",East Nusa Tenggara,27,61,225,14,-46,18
"2022-05-04",East Nusa Tenggara,34,69,197,19,-31,17
"2022-05-05",East Nusa Tenggara,36,70,177,18,-23,17
"2022-05-06",East Nusa Tenggara,28,64,145,23,-22,19
"2022-05-07",East Nusa Tenggara,28,57,151,34,21,13
"2022-05-08",East Nusa Tenggara,29,57,142,46,45,10
"2022-05-09",East Nusa Tenggara,35,70,145,45,42,13
"2022-05-10",East Nusa Tenggara,34,65,147,31,41,13
"2022-05-11",East Nusa Tenggara,36,66,139,20,39,13
"2022-05-12",East Nusa Tenggara,37,69,137,20,41,12
"2022-05-13",East Nusa Tenggara,33,68,123,20,40,14
"2022-05-14",East Nusa Tenggara,32,68,150,24,54,11
"2022-05-15",East Nusa Tenggara,29,58,147,23,45,12
"2022-05-16",East Nusa Tenggara,28,66,178,41,-32,21
"2022-05-17",East Nusa Tenggara,32,60,144,28,45,12
"2022-05-18",East Nusa Tenggara,33,60,140,24,40,14
"2022-05-19",East Nusa Tenggara,33,66,132,18,42,13
"2022-05-20",East Nusa Tenggara,34,68,125,30,42,13
"2022-05-21",East Nusa Tenggara,33,66,150,26,56,10
"2022-05-22",East Nusa Tenggara,28,57,135,29,51,12
"2022-05-23",East Nusa Tenggara,32,68,142,29,46,13
"2022-05-24",East Nusa Tenggara,30,58,143,26,43,13
"2022-05-25",East Nusa Tenggara,38,67,148,34,40,12
"2022-05-26",East Nusa Tenggara,25,59,157,17,-35,22
"2022-05-27",East Nusa Tenggara,34,68,134,28,44,12
"2022-05-28",East Nusa Tenggara,33,64,149,22,60,11
"2022-05-29",East Nusa Tenggara,28,59,140,33,54,12
"2022-05-30",East Nusa Tenggara,33,64,154,31,48,13
"2022-05-31",East Nusa Tenggara,36,59,161,38,45,11
"2022-06-01",East Nusa Tenggara,38,63,179,29,-30,22
"2022-06-02",East Nusa Tenggara,37,70,142,28,45,12
"2022-06-03",East Nusa Tenggara,26,60,117,13,45,14
"2022-06-04",East Nusa Tenggara,34,70,142,15,63,11
"2022-06-05",East Nusa Tenggara,29,60,139,13,52,13
"2022-06-06",East Nusa Tenggara,34,71,147,19,45,14
"2022-06-07",East Nusa Tenggara,34,63,148,14,46,14
"2022-06-08",East Nusa Tenggara,36,69,151,20,41,13
"2022-06-09",East Nusa Tenggara,36,66,139,11,42,14
"2022-06-10",East Nusa Tenggara,36,71,134,24,43,14
"2022-06-11",East Nusa Tenggara,37,71,153,20,59,11
"2022-06-12",East Nusa Tenggara,33,63,141,30,52,12
"2022-06-13",East Nusa Tenggara,36,71,154,31,46,14
"2022-06-14",East Nusa Tenggara,33,62,150,19,44,14
"2022-06-15",East Nusa Tenggara,36,66,152,25,39,14
"2022-06-16",East Nusa Tenggara,37,69,144,17,40,14
"2022-06-17",East Nusa Tenggara,34,70,141,31,39,13
"2022-06-18",East Nusa Tenggara,36,71,158,28,55,10
"2022-06-19",East Nusa Tenggara,33,65,144,31,54,11
"2022-06-20",East Nusa Tenggara,39,73,165,40,37,13
"2022-06-21",East Nusa Tenggara,36,67,168,29,35,14
"2022-06-22",East Nusa Tenggara,38,67,165,35,30,14
"2022-06-23",East Nusa Tenggara,39,71,150,30,31,14
"2022-06-24",East Nusa Tenggara,35,71,144,41,29,14
"2022-06-25",East Nusa Tenggara,37,68,161,32,45,11
"2022-06-26",East Nusa Tenggara,33,65,149,42,50,12
"2022-06-27",East Nusa Tenggara,35,70,154,41,30,15
"2022-06-28",East Nusa Tenggara,35,64,160,36,29,14
"2022-06-29",East Nusa Tenggara,34,64,147,33,25,15
"2022-06-30",East Nusa Tenggara,24,51,115,20,24,17
"2022-07-01",East Nusa Tenggara,41,84,138,43,28,14
"2022-07-02",East Nusa Tenggara,43,79,163,31,38,12
"2022-07-03",East Nusa Tenggara,40,75,146,30,49,12
"2022-07-04",East Nusa Tenggara,43,81,161,42,31,14
"2022-07-05",East Nusa Tenggara,45,79,174,37,29,13
"2022-07-06",East Nusa Tenggara,50,81,165,36,26,13
"2022-07-07",East Nusa Tenggara,53,85,154,28,27,13
"2022-07-08",East Nusa Tenggara,48,89,147,36,26,13
"2022-07-09",East Nusa Tenggara,46,85,167,27,12,13
"2022-07-10",East Nusa Tenggara,39,74,155,32,49,10
"2022-07-11",East Nusa Tenggara,43,83,163,38,33,13
"2022-07-12",East Nusa Tenggara,44,77,173,26,33,13
"2022-07-13",East Nusa Tenggara,43,75,167,29,30,13
"2022-07-14",East Nusa Tenggara,43,79,159,24,32,13
"2022-07-15",East Nusa Tenggara,40,76,154,28,33,14
"2022-07-16",East Nusa Tenggara,43,78,171,27,49,11
"2022-07-17",East Nusa Tenggara,43,76,155,29,55,12
"2022-07-18",East Nusa Tenggara,38,75,163,32,45,13
"2022-07-19",East Nusa Tenggara,41,71,174,32,44,15
"2022-07-20",East Nusa Tenggara,42,72,172,37,39,13
"2022-07-21",East Nusa Tenggara,42,76,167,32,42,13
"2022-07-22",East Nusa Tenggara,39,72,150,43,40,12
"2022-07-23",East Nusa Tenggara,39,75,176,29,60,10
"2022-07-24",East Nusa Tenggara,31,66,138,26,50,13
"2022-07-25",East Nusa Tenggara,38,76,147,33,44,15
"2022-07-26",East Nusa Tenggara,39,75,170,28,46,14
"2022-07-27",East Nusa Tenggara,41,76,167,26,43,14
"2022-07-28",East Nusa Tenggara,42,81,155,21,46,13
"2022-01-01",Gorontalo,27,44,103,,-44,1
"2022-01-02",Gorontalo,44,57,87,,-3,-1
"2022-01-03",Gorontalo,45,61,55,,0,-1
"2022-01-04",Gorontalo,39,56,44,,5,-1
"2022-01-05",Gorontalo,41,56,64,,4,-1
"2022-01-06",Gorontalo,42,53,45,,8,0
"2022-01-07",Gorontalo,36,50,42,,8,0
"2022-01-08",Gorontalo,33,43,54,,8,0
"2022-01-09",Gorontalo,38,49,58,,7,-1
"2022-01-10",Gorontalo,39,50,48,,7,-2
"2022-01-11",Gorontalo,34,45,42,,8,-1
"2022-01-12",Gorontalo,34,45,54,,7,0
"2022-01-13",Gorontalo,40,47,47,,11,0
"2022-01-14",Gorontalo,32,39,42,,12,0
"2022-01-15",Gorontalo,30,37,59,,10,1
"2022-01-16",Gorontalo,33,41,54,,9,2
"2022-01-17",Gorontalo,35,43,47,,9,1
"2022-01-18",Gorontalo,30,40,47,,10,1
"2022-01-19",Gorontalo,34,49,57,,11,2
"2022-01-20",Gorontalo,41,47,48,,14,2
"2022-01-21",Gorontalo,24,33,31,,12,4
"2022-01-22",Gorontalo,33,41,70,,14,2
"2022-01-23",Gorontalo,33,40,52,,12,3
"2022-01-24",Gorontalo,35,41,38,,9,3
"2022-01-25",Gorontalo,31,42,35,,9,3
"2022-01-26",Gorontalo,34,44,61,,10,3
"2022-01-27",Gorontalo,35,41,39,,15,3
"2022-01-28",Gorontalo,29,36,41,,16,4
"2022-01-29",Gorontalo,30,41,61,,19,3
"2022-01-30",Gorontalo,35,44,61,,17,3
"2022-01-31",Gorontalo,40,50,55,,11,1
"2022-02-01",Gorontalo,32,44,71,,-53,13
"2022-02-02",Gorontalo,38,52,65,,14,2
"2022-02-03",Gorontalo,40,49,50,,16,3
"2022-02-04",Gorontalo,35,48,58,,17,2
"2022-02-05",Gorontalo,35,48,66,,15,3
"2022-02-06",Gorontalo,38,46,49,,10,2
"2022-02-07",Gorontalo,41,48,49,,10,2
"2022-02-08",Gorontalo,30,40,38,,9,3
"2022-02-09",Gorontalo,38,49,68,,9,4
"2022-02-10",Gorontalo,40,46,47,,12,3
"2022-02-11",Gorontalo,31,38,39,,13,4
"2022-02-12",Gorontalo,32,42,50,,15,4
"2022-02-13",Gorontalo,26,33,27,,8,6
"2022-02-14",Gorontalo,44,55,57,,11,2
"2022-02-15",Gorontalo,33,47,37,,11,3
"2022-02-16",Gorontalo,24,34,27,,10,6
"2022-02-17",Gorontalo,41,51,40,,14,3
"2022-02-18",Gorontalo,22,31,20,,12,5
"2022-02-19",Gorontalo,35,48,53,,18,4
"2022-02-20",Gorontalo,36,45,32,,12,5
"2022-02-21",Gorontalo,36,47,37,,7,5
"2022-02-22",Gorontalo,33,46,44,,8,4
"2022-02-23",Gorontalo,36,50,67,,9,5
"2022-02-24",Gorontalo,41,50,59,,14,5
"2022-02-25",Gorontalo,33,46,54,,15,7
"2022-02-26",Gorontalo,34,49,73,,19,5
"2022-02-27",Gorontalo,36,49,58,,16,5
"2022-02-28",Gorontalo,34,46,61,,-51,16
"2022-03-01",Gorontalo,35,58,56,,13,4
"2022-03-02",Gorontalo,22,37,40,,9,7
"2022-03-03",Gorontalo,32,46,43,,-50,17
"2022-03-04",Gorontalo,37,56,66,,19,9
"2022-03-05",Gorontalo,34,49,70,,20,9
"2022-03-06",Gorontalo,34,44,46,,19,8
"2022-03-07",Gorontalo,36,50,59,,16,9
"2022-03-08",Gorontalo,37,54,70,,18,10
"2022-03-09",Gorontalo,40,55,88,,19,11
"2022-03-10",Gorontalo,46,59,83,,25,12
"2022-03-11",Gorontalo,40,54,82,,26,13
"2022-03-12",Gorontalo,38,53,96,,29,11
"2022-03-13",Gorontalo,28,40,48,,23,13
"2022-03-14",Gorontalo,44,55,83,,24,13
"2022-03-15",Gorontalo,40,56,85,,25,13
"2022-03-16",Gorontalo,30,42,77,,23,15
"2022-03-17",Gorontalo,24,34,53,,25,15
"2022-03-18",Gorontalo,34,51,66,,26,14
"2022-03-19",Gorontalo,24,37,45,,29,13
"2022-03-20",Gorontalo,25,38,42,,19,14
"2022-03-21",Gorontalo,39,53,68,,21,14
"2022-03-22",Gorontalo,38,55,81,,23,13
"2022-03-23",Gorontalo,30,43,67,,20,16
"2022-03-24",Gorontalo,46,60,79,,28,12
"2022-03-25",Gorontalo,41,56,83,,27,12
"2022-03-26",Gorontalo,41,56,92,,31,10
"2022-03-27",Gorontalo,41,53,74,,30,10
"2022-03-28",Gorontalo,46,61,87,,25,12
"2022-03-29",Gorontalo,42,60,87,,24,12
"2022-03-30",Gorontalo,45,63,103,,25,12
"2022-03-31",Gorontalo,57,76,104,,29,9
"2022-04-01",Gorontalo,52,87,106,,16,10
"2022-04-02",Gorontalo,18,59,49,,-4,17
"2022-04-03",Gorontalo,-3,33,36,,-2,19
"2022-04-04",Gorontalo,20,54,72,,-5,21
"2022-04-05",Gorontalo,16,49,68,,11,19
"2022-04-06",Gorontalo,15,45,66,,16,20
"2022-04-07",Gorontalo,31,55,79,,23,18
"2022-04-08",Gorontalo,24,51,75,,23,18
"2022-04-09",Gorontalo,24,49,65,,25,17
"2022-04-10",Gorontalo,25,46,49,,29,16
"2022-04-11",Gorontalo,32,56,92,,21,17
"2022-04-12",Gorontalo,28,56,86,,22,17
"2022-04-13",Gorontalo,31,54,92,,22,18
"2022-04-14",Gorontalo,40,61,84,,25,16
"2022-04-15",Gorontalo,30,47,69,,-40,26
"2022-04-16",Gorontalo,33,53,76,,26,14
"2022-04-17",Gorontalo,36,54,57,,33,15
"2022-04-18",Gorontalo,41,66,85,,23,17
"2022-04-19",Gorontalo,37,67,78,,22,17
"2022-04-20",Gorontalo,38,66,84,,19,18
"2022-04-21",Gorontalo,52,78,90,,22,16
"2022-04-22",Gorontalo,35,58,50,,21,17
"2022-04-23",Gorontalo,58,83,81,,23,13
"2022-04-24",Gorontalo,65,86,67,,36,13
"2022-04-25",Gorontalo,62,89,87,,13,16
"2022-04-26",Gorontalo,61,95,93,,9,16
"2022-04-27",Gorontalo,66,95,104,,3,16
"2022-04-28",Gorontalo,101,135,153,,-1,13
"2022-04-29",Gorontalo,94,129,129,,-36,17
"2022-04-30",Gorontalo,70,109,91,,-10,11
"2022-05-01",Gorontalo,100,156,92,,19,9
"2022-05-02",Gorontalo,63,87,161,,-67,16
"2022-05-03",Gorontalo,44,76,150,,-68,18
"2022-05-04",Gorontalo,49,80,151,,-60,19
"2022-05-05",Gorontalo,58,78,122,,-52,19
"2022-05-06",Gorontalo,46,64,111,,-47,20
"2022-05-07",Gorontalo,33,53,69,,-18,15
"2022-05-08",Gorontalo,60,77,100,,18,9
"2022-05-09",Gorontalo,63,88,182,,-23,12
"2022-05-10",Gorontalo,47,69,74,,7,15
"2022-05-11",Gorontalo,54,73,100,,14,14
"2022-05-12",Gorontalo,56,66,84,,19,14
"2022-05-13",Gorontalo,40,53,75,,18,14
"2022-05-14",Gorontalo,29,39,49,,21,14
"2022-05-15",Gorontalo,47,55,89,,25,11
"2022-05-16",Gorontalo,45,52,91,,-47,23
"2022-05-17",Gorontalo,34,49,59,,21,13
"2022-05-18",Gorontalo,34,49,66,,18,15
"2022-05-19",Gorontalo,49,62,77,,22,14
