"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2021-04-21",Bali,-31,-14,-46,-62,-36,10
"2021-04-22",Bali,-32,-14,-48,-62,-36,10
"2021-04-23",Bali,-39,-21,-52,-68,-48,14
"2021-04-24",Bali,-41,-32,-31,-66,-54,9
"2021-04-25",Bali,-36,-23,-25,-63,-36,7
"2021-04-26",Bali,-34,-18,-43,-63,-36,9
"2021-04-27",Bali,-34,-21,-46,-63,-36,9
"2021-04-28",Bali,-32,-17,-47,-62,-35,10
"2021-04-29",Bali,-34,-20,-47,-63,-34,10
"2021-04-30",Bali,-33,-17,-48,-64,-32,9
"2021-05-01",Bali,-32,-18,-44,-60,-43,9
"2021-05-02",Bali,-34,-18,-41,-62,-31,8
"2021-05-03",Bali,-31,-14,-49,-59,-35,9
"2021-05-04",Bali,-33,-18,-48,-51,-38,8
"2021-05-05",Bali,-32,-16,-47,-51,-37,8
"2021-05-06",Bali,-34,-20,-46,-77,-36,9
"2021-05-07",Bali,-34,-20,-51,-80,-33,10
"2021-05-08",Bali,-32,-19,-50,-78,-34,8
"2021-05-09",Bali,-36,-22,-45,-80,-31,9
"2021-05-10",Bali,-32,-16,-49,-76,-36,9
"2021-05-11",Bali,-32,-16,-47,-75,-37,9
"2021-05-12",Bali,-29,-9,-39,-75,-50,12
"2021-05-13",Bali,-36,-24,-16,-78,-64,12
"2021-05-14",Bali,-37,-24,-13,-81,-62,14
"2021-05-15",Bali,-35,-21,-33,-78,-42,8
"2021-05-16",Bali,-36,-22,-34,-79,-31,8
"2021-05-17",Bali,-32,-16,-45,-76,-35,9
"2021-05-18",Bali,-33,-18,-45,-52,-36,9
"2021-05-19",Bali,-34,-18,-47,-56,-36,10
"2021-05-20",Bali,-33,-18,-39,-59,-34,9
"2021-05-21",Bali,-33,-18,-41,-64,-32,10
"2021-05-22",Bali,-32,-17,-42,-58,-30,9
"2021-05-23",Bali,-35,-20,-34,-61,-28,9
"2021-05-24",Bali,-32,-16,-41,-60,-33,10
"2021-05-25",Bali,-30,-14,-39,-53,-34,9
"2021-05-26",Bali,-30,-16,-18,-49,-55,14
"2021-05-27",Bali,-29,-15,-36,-55,-32,9
"2021-05-28",Bali,-29,-14,-42,-60,-30,11
"2021-05-29",Bali,-27,-12,-37,-52,-29,7
"2021-05-30",Bali,-28,-14,-27,-56,-26,7
"2021-05-31",Bali,-24,-7,-32,-53,-31,8
"2021-06-01",Bali,-24,-11,-19,-46,-55,13
"2021-06-02",Bali,-23,-7,-35,-49,-31,9
"2021-06-03",Bali,-25,-8,-33,-53,-30,9
"2021-06-04",Bali,-25,-9,-34,-59,-30,9
"2021-06-05",Bali,-24,-9,-34,-52,-29,7
"2021-06-06",Bali,-27,-10,-27,-56,-26,8
"2021-06-07",Bali,-24,-6,-35,-53,-31,9
"2021-06-08",Bali,-26,-11,-33,-55,-33,9
"2021-06-09",Bali,-23,-8,-32,-53,-32,9
"2021-06-10",Bali,-24,-9,-31,-52,-30,8
"2021-06-11",Bali,-24,-10,-35,-57,-28,9
"2021-06-12",Bali,-24,-9,-35,-52,-28,7
"2021-06-13",Bali,-27,-12,-28,-54,-27,7
"2021-06-14",Bali,-24,-9,-31,-53,-34,8
"2021-06-15",Bali,-25,-10,-32,-52,-33,8
"2021-06-16",Bali,-24,-9,-30,-49,-35,8
"2021-06-17",Bali,-27,-12,-31,-51,-33,9
"2021-06-18",Bali,-27,-11,-35,-55,-31,9
"2021-06-19",Bali,-26,-11,-35,-50,-31,7
"2021-06-20",Bali,-29,-13,-28,-53,-28,7
"2021-06-21",Bali,-26,-9,-32,-53,-33,9
"2021-06-22",Bali,-27,-11,-32,-52,-34,9
"2021-06-23",Bali,-28,-10,-33,-52,-34,10
"2021-06-24",Bali,-30,-16,-30,-54,-35,10
"2021-06-25",Bali,-31,-16,-41,-60,-33,11
"2021-06-26",Bali,-26,-11,-37,-54,-31,7
"2021-06-27",Bali,-29,-13,-30,-57,-27,8
"2021-06-28",Bali,-26,-8,-38,-56,-34,10
"2021-06-29",Bali,-27,-11,-33,-56,-34,8
"2021-06-30",Bali,-27,-9,-37,-60,-33,8
"2021-07-01",Bali,-25,-8,-35,-60,-32,9
"2021-07-02",Bali,-26,-7,-39,-63,-31,10
"2021-07-03",Bali,-34,-15,-51,-66,-32,11
"2021-07-04",Bali,-38,-18,-52,-70,-31,12
"2021-07-05",Bali,-33,-12,-48,-70,-36,12
"2021-07-06",Bali,-34,-15,-51,-70,-37,13
"2021-07-07",Bali,-36,-15,-53,-73,-38,15
"2021-07-08",Bali,-37,-18,-52,-74,-37,14
"2021-07-09",Bali,-41,-22,-57,-77,-36,16
"2021-07-10",Bali,-41,-21,-62,-75,-35,14
"2021-07-11",Bali,-45,-24,-61,-78,-32,15
"2021-07-12",Bali,-41,-19,-55,-76,-41,16
"2021-07-13",Bali,-42,-23,-53,-74,-44,15
"2021-07-14",Bali,-41,-22,-51,-77,-43,16
"2021-07-15",Bali,-42,-23,-56,-79,-40,17
"2021-07-16",Bali,-43,-24,-58,-81,-39,18
"2021-07-17",Bali,-45,-25,-63,-80,-36,16
"2021-07-18",Bali,-48,-28,-62,-82,-34,17
"2021-07-19",Bali,-41,-20,-54,-79,-42,16
"2021-07-20",Bali,-46,-30,-51,-80,-64,22
"2021-07-21",Bali,-39,-19,-54,-78,-39,16
"2021-07-22",Bali,-46,-21,-52,-79,-39,16
"2021-07-23",Bali,-46,-21,-55,-82,-37,17
"2021-07-24",Bali,-48,-23,-59,-81,-36,14
"2021-07-25",Bali,-50,-24,-57,-83,-32,15
"2021-07-26",Bali,-44,-18,-50,-79,-38,15
"2021-07-27",Bali,-44,-19,-52,-79,-39,15
"2021-07-28",Bali,-43,-18,-50,-78,-40,15
"2021-07-29",Bali,-44,-21,-49,-79,-40,15
"2021-07-30",Bali,-44,-20,-55,-81,-37,16
"2021-07-31",Bali,-44,-19,-57,-79,-34,13
"2021-08-01",Bali,-46,-21,-55,-82,-32,14
"2021-08-02",Bali,-46,-20,-59,-81,-39,17
"2021-08-03",Bali,-44,-20,-57,-79,-42,17
"2021-08-04",Bali,-39,-13,-50,-77,-39,14
"2021-08-05",Bali,-40,-15,-50,-78,-38,14
"2021-08-06",Bali,-41,-16,-51,-80,-37,14
"2021-08-07",Bali,-43,-19,-57,-79,-36,13
"2021-08-08",Bali,-44,-19,-52,-80,-32,13
"2021-08-09",Bali,-39,-12,-45,-77,-39,13
"2021-08-10",Bali,-40,-15,-44,-76,-42,13
"2021-08-11",Bali,-41,-19,-40,-76,-56,17
"2021-08-12",Bali,-43,-22,-49,-76,-41,14
"2021-08-13",Bali,-41,-19,-49,-78,-37,14
"2021-08-14",Bali,-41,-20,-55,-76,-34,12
"2021-08-15",Bali,-43,-20,-48,-78,-31,12
"2021-08-16",Bali,-37,-13,-43,-76,-39,12
"2021-08-17",Bali,-42,-24,-35,-76,-62,18
"2021-08-18",Bali,-39,-16,-47,-75,-37,13
"2021-08-19",Bali,-40,-18,-48,-75,-36,13
"2021-08-20",Bali,-41,-18,-52,-79,-34,14
"2021-08-21",Bali,-40,-17,-52,-76,-33,12
"2021-08-22",Bali,-44,-22,-44,-77,-30,12
"2021-08-23",Bali,-38,-16,-47,-75,-36,13
"2021-08-24",Bali,-39,-19,-46,-74,-37,13
"2021-08-25",Bali,-37,-14,-44,-73,-36,13
"2021-08-26",Bali,-36,-15,-45,-74,-35,13
"2021-08-27",Bali,-38,-16,-48,-77,-33,13
"2021-08-28",Bali,-39,-20,-49,-75,-35,12
"2021-08-29",Bali,-40,-18,-43,-76,-29,11
"2021-08-30",Bali,-35,-13,-46,-75,-35,12
"2021-08-31",Bali,-35,-12,-44,-73,-36,11
"2021-09-01",Bali,-35,-14,-36,-70,-49,14
"2021-09-02",Bali,-33,-11,-44,-70,-34,11
"2021-09-03",Bali,-34,-13,-46,-73,-32,12
"2021-09-04",Bali,-34,-12,-51,-69,-31,10
"2021-09-05",Bali,-35,-13,-42,-70,-28,10
"2021-09-06",Bali,-32,-11,-42,-69,-35,11
"2021-09-07",Bali,-32,-12,-43,-67,-36,10
"2021-09-08",Bali,-30,-9,-37,-66,-38,10
"2021-09-09",Bali,-33,-13,-41,-67,-36,11
"2021-09-10",Bali,-32,-11,-45,-71,-32,11
"2021-09-11",Bali,-42,-25,-55,-71,-36,13
"2021-09-12",Bali,-39,-19,-46,-70,-32,10
"2021-09-13",Bali,-33,-13,-47,-69,-35,11
"2021-09-14",Bali,-32,-14,-43,-66,-36,11
"2021-09-15",Bali,-30,-10,-40,-64,-35,11
"2021-09-16",Bali,-31,-13,-40,-64,-34,11
"2021-09-17",Bali,-31,-13,-39,-67,-34,10
"2021-09-18",Bali,-31,-11,-42,-63,-32,8
"2021-09-19",Bali,-33,-11,-33,-64,-28,9
"2021-09-20",Bali,-31,-8,-38,-65,-35,10
"2021-09-21",Bali,-34,-17,-32,-65,-40,9
"2021-09-22",Bali,-30,-13,-37,-65,-33,10
"2021-09-23",Bali,-32,-15,-37,-62,-33,10
"2021-09-24",Bali,-31,-15,-41,-67,-31,10
"2021-09-25",Bali,-30,-13,-44,-63,-29,8
"2021-09-26",Bali,-32,-13,-30,-64,-27,8
"2021-09-27",Bali,-30,-11,-37,-63,-32,9
"2021-09-28",Bali,-29,-13,-40,-62,-32,10
"2021-09-29",Bali,-28,-10,-36,-61,-32,10
"2021-09-30",Bali,-27,-8,-35,-61,-30,9
"2021-10-01",Bali,-27,-6,-38,-63,-28,9
"2021-10-02",Bali,-25,-4,-37,-58,-28,7
"2021-10-03",Bali,-28,-6,-33,-59,-29,8
"2021-10-04",Bali,-27,-5,-41,-61,-30,9
"2021-10-05",Bali,-31,-12,-47,-60,-33,10
"2021-10-06",Bali,-27,-7,-37,-56,-32,9
"2021-10-07",Bali,-25,-7,-32,-57,-29,8
"2021-10-08",Bali,-25,-7,-33,-58,-30,8
"2021-10-09",Bali,-25,-7,-34,-55,-28,7
"2021-10-10",Bali,-26,-6,-24,-57,-27,7
"2021-10-11",Bali,-25,-6,-35,-56,-29,9
"2021-10-12",Bali,-25,-8,-32,-56,-29,8
"2021-10-13",Bali,-24,-6,-34,-55,-27,9
"2021-10-14",Bali,-25,-8,-32,-55,-27,8
"2021-10-15",Bali,-26,-8,-34,-57,-26,9
"2021-10-16",Bali,-26,-9,-34,-50,-26,7
"2021-10-17",Bali,-28,-9,-28,-53,-27,8
"2021-10-18",Bali,-23,-3,-26,-52,-29,8
"2021-10-19",Bali,-23,-4,-23,-51,-32,7
"2021-10-20",Bali,-24,-7,-6,-45,-54,12
"2021-10-21",Bali,-25,-8,-25,-49,-28,7
"2021-10-22",Bali,-24,-8,-29,-55,-26,8
"2021-10-23",Bali,-23,-7,-26,-48,-26,6
"2021-10-24",Bali,-26,-9,-20,-53,-26,7
"2021-10-25",Bali,-24,-4,-33,-54,-27,7
"2021-10-26",Bali,-26,-9,-34,-54,-30,7
"2021-10-27",Bali,-25,-8,-36,-53,-30,8
"2021-10-28",Bali,-23,-6,-31,-54,-26,7
"2021-10-29",Bali,-23,-6,-35,-59,-24,8
"2021-10-30",Bali,-23,-6,-38,-53,-24,7
"2021-10-31",Bali,-29,-10,-36,-56,-24,8
"2021-11-01",Bali,-23,-1,-40,-56,-27,8
"2021-11-02",Bali,-23,-5,-39,-54,-27,7
"2021-11-03",Bali,-17,7,-32,-51,-25,7
"2021-11-04",Bali,-25,-8,-37,-53,-28,9
"2021-11-05",Bali,-21,-2,-31,-55,-26,7
"2021-11-06",Bali,-18,3,-36,-46,-24,6
"2021-11-07",Bali,-21,4,-34,-52,-25,8
"2021-11-08",Bali,-20,8,-33,-52,-36,9
"2021-11-09",Bali,-31,-8,-29,-54,-58,13
"2021-11-10",Bali,-29,-13,14,-55,-69,9
"2021-11-11",Bali,-29,-15,-5,-52,-60,10
"2021-11-12",Bali,-24,-8,-34,-56,-35,10
"2021-11-13",Bali,-22,-5,-30,-48,-29,8
"2021-11-14",Bali,-26,-10,-31,-50,-24,9
"2021-11-15",Bali,-26,-8,-40,-52,-30,10
"2021-11-16",Bali,-21,-3,-30,-50,-30,8
"2021-11-17",Bali,-19,1,-30,-47,-29,9
"2021-11-18",Bali,-19,2,-29,-48,-29,9
"2021-11-19",Bali,-30,-10,-34,-53,-45,14
"2021-11-20",Bali,-37,-25,-28,-53,-55,11
"2021-11-21",Bali,-24,-6,-12,-49,-33,6
"2021-11-22",Bali,-21,-3,-29,-49,-26,7
"2021-11-23",Bali,-23,-8,-32,-48,-26,8
"2021-11-24",Bali,-22,-6,-28,-46,-25,9
"2021-11-25",Bali,-24,-8,-29,-44,-25,9
"2021-11-26",Bali,-22,-6,-26,-48,-23,8
"2021-11-27",Bali,-25,-9,-37,-46,-23,8
"2021-11-28",Bali,-31,-14,-44,-49,-27,11
"2021-11-29",Bali,-25,-4,-39,-52,-25,9
"2021-11-30",Bali,-25,-7,-37,-50,-27,8
"2021-12-01",Bali,-27,-7,-43,-46,-28,10
"2021-12-02",Bali,-18,2,-25,-46,-24,6
"2021-12-03",Bali,-21,-2,-31,-50,-23,8
"2021-12-04",Bali,-21,-3,-34,-45,-25,7
"2021-12-05",Bali,-26,-10,-32,-48,-26,9
"2021-12-06",Bali,-26,-7,-42,-49,-32,13
"2021-12-07",Bali,-18,-1,-27,-48,-26,7
"2021-12-08",Bali,-17,0,-25,-47,-23,7
"2021-12-09",Bali,-18,-3,-25,-49,-21,8
"2021-12-10",Bali,-19,-4,-26,-51,-20,8
"2021-12-11",Bali,-20,-5,-34,-48,-21,7
"2021-12-12",Bali,-21,-4,-28,-48,-21,7
"2021-12-13",Bali,-18,0,-26,-47,-23,7
"2021-12-14",Bali,-24,-8,-35,-46,-24,9
"2021-12-15",Bali,-21,-5,-31,-44,-25,9
"2021-12-16",Bali,-17,0,-19,-43,-23,7
"2021-12-17",Bali,-17,0,-23,-47,-20,7
"2021-12-18",Bali,-19,-3,-27,-42,-20,5
"2021-12-19",Bali,-19,-2,-21,-44,-21,6
"2021-12-20",Bali,-20,-3,-30,-44,-28,9
"2021-12-21",Bali,-16,0,-20,-45,-28,7
"2021-12-22",Bali,-14,3,-19,-43,-28,8
"2021-12-23",Bali,-17,-1,-20,-45,-27,8
"2021-12-24",Bali,-17,3,-26,-54,-27,8
"2021-12-25",Bali,-20,-5,-22,-54,-41,8
"2021-12-26",Bali,-21,-4,-21,-53,-22,7
"2021-12-27",Bali,-17,2,-21,-50,-28,9
"2021-12-28",Bali,-16,1,-17,-47,-30,8
"2021-12-29",Bali,-18,-1,-21,-49,-30,10
"2021-12-30",Bali,-15,4,-21,-50,-27,8
"2021-12-31",Bali,-13,13,-6,-57,-32,5
"2021-01-01",Bangka Belitung Islands,-30,-14,38,-39,-66,12
"2021-01-02",Bangka Belitung Islands,-25,-4,1,-13,-27,7
"2021-01-03",Bangka Belitung Islands,-23,-1,15,-11,-15,4
"2021-01-04",Bangka Belitung Islands,-17,5,0,-22,-26,5
"2021-01-05",Bangka Belitung Islands,-17,-1,-5,-23,-26,5
"2021-01-06",Bangka Belitung Islands,-21,-4,-9,-30,-25,7
"2021-01-07",Bangka Belitung Islands,-17,4,-5,-33,-25,5
"2021-01-08",Bangka Belitung Islands,-22,0,-15,-37,-22,7
"2021-01-09",Bangka Belitung Islands,-34,-19,-30,-27,-21,8
"2021-01-10",Bangka Belitung Islands,-24,-1,-3,-28,-16,6
"2021-01-11",Bangka Belitung Islands,-21,-5,-12,-35,-27,5
"2021-01-12",Bangka Belitung Islands,-30,-17,-27,-32,-30,8
"2021-01-13",Bangka Belitung Islands,-31,-17,-26,-44,-32,8
"2021-01-14",Bangka Belitung Islands,-34,-19,-34,-45,-34,6
"2021-01-15",Bangka Belitung Islands,-35,-17,-33,-49,-33,5
"2021-01-16",Bangka Belitung Islands,-39,-27,-36,-48,-32,6
"2021-01-17",Bangka Belitung Islands,-40,-23,-32,-49,-28,7
"2021-01-18",Bangka Belitung Islands,-32,-19,-24,-46,-36,6
"2021-01-19",Bangka Belitung Islands,-30,-17,-23,-41,-35,5
"2021-01-20",Bangka Belitung Islands,-32,-18,-23,-41,-34,6
"2021-01-21",Bangka Belitung Islands,-28,-13,-21,-43,-32,6
"2021-01-22",Bangka Belitung Islands,-33,-16,-30,-48,-29,7
"2021-01-23",Bangka Belitung Islands,-33,-20,-25,-41,-26,6
"2021-01-24",Bangka Belitung Islands,-36,-21,-18,-50,-24,7
"2021-01-25",Bangka Belitung Islands,-27,-11,-20,-43,-32,5
"2021-01-26",Bangka Belitung Islands,-29,-16,-25,-37,-33,5
"2021-01-27",Bangka Belitung Islands,-31,-17,-24,-42,-33,7
"2021-01-28",Bangka Belitung Islands,-32,-16,-31,-41,-31,7
"2021-01-29",Bangka Belitung Islands,-32,-15,-33,-47,-27,5
"2021-01-30",Bangka Belitung Islands,-31,-16,-29,-41,-25,1
"2021-01-31",Bangka Belitung Islands,-31,-14,-18,-44,-22,1
"2021-02-01",Bangka Belitung Islands,-26,-8,-25,-41,-31,-1
"2021-02-02",Bangka Belitung Islands,-26,-12,-31,-42,-31,-1
"2021-02-03",Bangka Belitung Islands,-27,-11,-25,-37,-32,-1
"2021-02-04",Bangka Belitung Islands,-24,-9,-26,-36,-31,1
"2021-02-05",Bangka Belitung Islands,-28,-9,-32,-38,-29,2
"2021-02-06",Bangka Belitung Islands,-27,-14,-28,-36,-28,1
"2021-02-07",Bangka Belitung Islands,-29,-13,-14,-38,-26,1
"2021-02-08",Bangka Belitung Islands,-24,-9,-26,-39,-33,0
"2021-02-09",Bangka Belitung Islands,-22,-8,-27,-24,-33,0
"2021-02-10",Bangka Belitung Islands,-24,-7,-23,-24,-33,0
"2021-02-11",Bangka Belitung Islands,-22,-4,-21,-27,-35,-1
"2021-02-12",Bangka Belitung Islands,-34,-20,-3,-42,-68,6
"2021-02-13",Bangka Belitung Islands,-33,-21,-12,-50,-41,0
"2021-02-14",Bangka Belitung Islands,-29,-13,-1,-38,-32,-1
"2021-02-15",Bangka Belitung Islands,-23,-8,-15,-36,-34,-2
"2021-02-16",Bangka Belitung Islands,-24,-12,-17,-30,-34,-2
"2021-02-17",Bangka Belitung Islands,-27,-12,-17,-38,-32,-1
"2021-02-18",Bangka Belitung Islands,-24,-8,-21,-36,-31,-1
"2021-02-19",Bangka Belitung Islands,-30,-11,-31,-44,-28,1
"2021-02-20",Bangka Belitung Islands,-28,-11,-23,-39,-28,-1
"2021-02-21",Bangka Belitung Islands,-27,-10,-5,-40,-26,-1
"2021-02-22",Bangka Belitung Islands,-25,-11,-19,-41,-31,-2
"2021-02-23",Bangka Belitung Islands,-24,-11,-18,-32,-31,-2
"2021-02-24",Bangka Belitung Islands,-26,-11,-17,-39,-31,-1
"2021-02-25",Bangka Belitung Islands,-22,-3,-18,-34,-29,-2
"2021-02-26",Bangka Belitung Islands,-25,-4,-25,-38,-26,-1
"2021-02-27",Bangka Belitung Islands,-25,-8,-20,-38,-26,-2
"2021-02-28",Bangka Belitung Islands,-25,-6,-5,-40,-22,-2
"2021-03-01",Bangka Belitung Islands,-20,-1,-21,-38,-29,-3
"2021-03-02",Bangka Belitung Islands,-17,0,-15,-35,-30,-4
"2021-03-03",Bangka Belitung Islands,-22,-4,-18,-35,-30,-2
"2021-03-04",Bangka Belitung Islands,-18,1,-18,-36,-28,-2
"2021-03-05",Bangka Belitung Islands,-25,-4,-26,-37,-25,-2
"2021-03-06",Bangka Belitung Islands,-22,-5,-17,-33,-26,-2
"2021-03-07",Bangka Belitung Islands,-24,-5,-1,-37,-25,-1
"2021-03-08",Bangka Belitung Islands,-21,-3,-21,-35,-29,-3
"2021-03-09",Bangka Belitung Islands,-18,-3,-15,-34,-29,-4
"2021-03-10",Bangka Belitung Islands,-20,-3,-13,-27,-29,-4
"2021-03-11",Bangka Belitung Islands,-16,0,17,-23,-62,4
"2021-03-12",Bangka Belitung Islands,-26,-4,-23,-47,-26,-2
"2021-03-13",Bangka Belitung Islands,-25,-10,-21,-33,-27,-1
"2021-03-14",Bangka Belitung Islands,-25,-6,-6,-24,-28,0
"2021-03-15",Bangka Belitung Islands,-23,-5,-21,-33,-29,-3
"2021-03-16",Bangka Belitung Islands,-21,-3,-18,-30,-29,-4
"2021-03-17",Bangka Belitung Islands,-23,-5,-18,-30,-27,-3
"2021-03-18",Bangka Belitung Islands,-20,-2,-17,-33,-26,-3
"2021-03-19",Bangka Belitung Islands,-24,-4,-22,-35,-23,-2
"2021-03-20",Bangka Belitung Islands,-24,-6,-19,-32,-25,-2
"2021-03-21",Bangka Belitung Islands,-23,-2,-5,-37,-23,-2
"2021-03-22",Bangka Belitung Islands,-20,-3,-13,-35,-28,-4
"2021-03-23",Bangka Belitung Islands,-20,-6,-16,-30,-28,-4
"2021-03-24",Bangka Belitung Islands,-22,-5,-16,-32,-27,-3
"2021-03-25",Bangka Belitung Islands,-20,0,-21,-27,-26,-3
"2021-03-26",Bangka Belitung Islands,-21,5,-23,-33,-23,-3
"2021-03-27",Bangka Belitung Islands,-24,-3,-24,-26,-25,-2
"2021-03-28",Bangka Belitung Islands,-20,1,-6,-30,-23,-3
"2021-03-29",Bangka Belitung Islands,-17,4,-11,-30,-27,-5
"2021-03-30",Bangka Belitung Islands,-19,-3,-14,-20,-27,-5
"2021-03-31",Bangka Belitung Islands,-17,3,-7,-17,-27,-5
"2021-04-01",Bangka Belitung Islands,-8,17,-5,-4,-25,-6
"2021-04-02",Bangka Belitung Islands,-14,12,2,-13,-58,2
"2021-04-03",Bangka Belitung Islands,-17,3,-6,-26,-27,-4
"2021-04-04",Bangka Belitung Islands,-18,6,1,-9,-26,-5
"2021-04-05",Bangka Belitung Islands,-15,6,-10,-8,-28,-7
"2021-04-06",Bangka Belitung Islands,-12,5,-10,-10,-27,-7
"2021-04-07",Bangka Belitung Islands,-13,8,-6,-14,-28,-5
"2021-04-08",Bangka Belitung Islands,-11,9,-9,-15,-26,-4
"2021-04-09",Bangka Belitung Islands,-14,10,-13,-24,-23,-5
"2021-04-10",Bangka Belitung Islands,-16,2,-15,-9,-24,-4
"2021-04-11",Bangka Belitung Islands,-11,15,10,-17,-23,-4
"2021-04-12",Bangka Belitung Islands,-5,26,-4,-29,-32,-5
"2021-04-13",Bangka Belitung Islands,-30,2,-27,-36,-39,2
"2021-04-14",Bangka Belitung Islands,-29,1,-24,-38,-35,1
"2021-04-15",Bangka Belitung Islands,-26,3,-27,-40,-28,0
"2021-04-16",Bangka Belitung Islands,-31,-2,-35,-42,-24,1
"2021-04-17",Bangka Belitung Islands,-30,-7,-38,-37,-26,3
"2021-04-18",Bangka Belitung Islands,-30,-4,-38,-37,-23,6
"2021-04-19",Bangka Belitung Islands,-20,5,-19,-36,-27,-1
"2021-04-20",Bangka Belitung Islands,-21,1,-28,-28,-28,-1
"2021-04-21",Bangka Belitung Islands,-21,3,-19,-31,-27,-1
"2021-04-22",Bangka Belitung Islands,-19,6,-20,-31,-25,-1
"2021-04-23",Bangka Belitung Islands,-23,9,-26,-34,-21,0
"2021-04-24",Bangka Belitung Islands,-21,2,-26,-30,-24,2
"2021-04-25",Bangka Belitung Islands,-21,5,-31,-30,-20,4
"2021-04-26",Bangka Belitung Islands,-16,8,-17,-32,-26,-2
"2021-04-27",Bangka Belitung Islands,-14,7,-16,-27,-27,-1
"2021-04-28",Bangka Belitung Islands,-18,6,-16,-24,-27,0
"2021-04-29",Bangka Belitung Islands,-13,14,-18,-27,-25,0
"2021-04-30",Bangka Belitung Islands,-16,15,-29,-19,-21,0
"2021-05-01",Bangka Belitung Islands,-13,14,-23,-16,-39,2
"2021-05-02",Bangka Belitung Islands,-13,17,-33,-19,-19,3
"2021-05-03",Bangka Belitung Islands,-4,26,-13,-19,-26,-4
"2021-05-04",Bangka Belitung Islands,-4,23,-20,4,-27,-3
"2021-05-05",Bangka Belitung Islands,-4,28,-10,5,-27,-4
"2021-05-06",Bangka Belitung Islands,0,34,-13,-57,-26,-2
"2021-05-07",Bangka Belitung Islands,-4,34,-22,-59,-24,-1
"2021-05-08",Bangka Belitung Islands,-7,27,-23,-57,-25,0
"2021-05-09",Bangka Belitung Islands,-9,27,-35,-61,-21,4
"2021-05-10",Bangka Belitung Islands,5,41,-7,-54,-36,-2
"2021-05-11",Bangka Belitung Islands,16,60,-8,-53,-39,-3
"2021-05-12",Bangka Belitung Islands,-1,53,-12,-61,-65,5
"2021-05-13",Bangka Belitung Islands,-28,-12,25,-70,-78,-4
"2021-05-14",Bangka Belitung Islands,-23,-3,37,-70,-77,-1
"2021-05-15",Bangka Belitung Islands,-20,-2,22,-65,-58,-3
"2021-05-16",Bangka Belitung Islands,-8,11,17,-63,-37,-4
"2021-05-17",Bangka Belitung Islands,0,19,26,-60,-38,-4
"2021-05-18",Bangka Belitung Islands,-9,9,3,15,-37,-5
"2021-05-19",Bangka Belitung Islands,-10,10,4,-8,-33,-2
"2021-05-20",Bangka Belitung Islands,-7,12,0,-8,-27,0
"2021-05-21",Bangka Belitung Islands,-13,11,-10,-21,-23,1
"2021-05-22",Bangka Belitung Islands,-17,2,-11,-9,-24,2
"2021-05-23",Bangka Belitung Islands,-12,9,16,-12,-19,0
"2021-05-24",Bangka Belitung Islands,-7,11,6,-22,-24,-2
"2021-05-25",Bangka Belitung Islands,-2,15,12,-4,-25,-3
"2021-05-26",Bangka Belitung Islands,-6,10,48,9,-61,6
"2021-05-27",Bangka Belitung Islands,-3,20,5,-17,-21,-2
"2021-05-28",Bangka Belitung Islands,-9,19,-4,-20,-18,-1
"2021-05-29",Bangka Belitung Islands,-12,11,-6,-5,-20,-1
"2021-05-30",Bangka Belitung Islands,-10,14,8,-17,-19,0
"2021-05-31",Bangka Belitung Islands,2,25,18,-17,-23,-4
"2021-06-01",Bangka Belitung Islands,2,22,41,15,-61,4
"2021-06-02",Bangka Belitung Islands,-1,23,8,-12,-21,-4
"2021-06-03",Bangka Belitung Islands,5,28,17,-15,-20,-3
"2021-06-04",Bangka Belitung Islands,-1,29,4,-19,-16,-3
"2021-06-05",Bangka Belitung Islands,-5,19,8,-7,-18,-2
"2021-06-06",Bangka Belitung Islands,-4,20,20,-9,-18,-2
"2021-06-07",Bangka Belitung Islands,1,23,16,-11,-21,-4
"2021-06-08",Bangka Belitung Islands,3,21,15,-6,-22,-4
"2021-06-09",Bangka Belitung Islands,-1,19,16,-5,-20,-4
"2021-06-10",Bangka Belitung Islands,2,24,18,-10,-18,-4
"2021-06-11",Bangka Belitung Islands,-5,21,1,-14,-15,-2
"2021-06-12",Bangka Belitung Islands,-5,14,10,-7,-17,-2
"2021-06-13",Bangka Belitung Islands,-7,14,19,-15,-18,-1
"2021-06-14",Bangka Belitung Islands,0,19,28,-15,-20,-5
"2021-06-15",Bangka Belitung Islands,0,16,13,1,-22,-4
"2021-06-16",Bangka Belitung Islands,-2,16,15,-8,-21,-4
"2021-06-17",Bangka Belitung Islands,0,19,14,-15,-20,-4
"2021-06-18",Bangka Belitung Islands,-12,10,-5,-20,-17,-1
"2021-06-19",Bangka Belitung Islands,-5,13,12,-11,-19,-3
"2021-06-20",Bangka Belitung Islands,-5,16,19,-16,-20,-1
"2021-06-21",Bangka Belitung Islands,0,17,21,-18,-23,-4
"2021-06-22",Bangka Belitung Islands,-2,13,16,-10,-25,-4
"2021-06-23",Bangka Belitung Islands,-8,9,13,-16,-24,-3
"2021-06-24",Bangka Belitung Islands,-1,17,13,-21,-22,-3
"2021-06-25",Bangka Belitung Islands,-6,19,1,-20,-18,-3
"2021-06-26",Bangka Belitung Islands,-9,10,0,-16,-18,-2
"2021-06-27",Bangka Belitung Islands,-8,15,19,-21,-17,-1
"2021-06-28",Bangka Belitung Islands,0,19,22,-18,-27,-2
