"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2020-03-16",Gorontalo,0,8,25,,3,3
"2020-03-17",Gorontalo,-5,3,26,-29,-1,3
"2020-03-18",Gorontalo,-5,4,34,,-2,5
"2020-03-19",Gorontalo,-6,0,24,-20,-2,5
"2020-03-20",Gorontalo,-10,2,7,-30,-5,6
"2020-03-21",Gorontalo,-10,4,8,,0,5
"2020-03-22",Gorontalo,-19,-6,-9,-28,0,5
"2020-03-23",Gorontalo,-13,2,-1,,-11,9
"2020-03-24",Gorontalo,-19,-3,-6,-15,-26,11
"2020-03-25",Gorontalo,-31,-16,-13,,-57,19
"2020-03-26",Gorontalo,-22,-10,-8,-41,-27,13
"2020-03-27",Gorontalo,-28,-10,-15,-19,-29,14
"2020-03-28",Gorontalo,-32,-12,-20,-33,-19,11
"2020-03-29",Gorontalo,-34,-18,-22,-28,-7,9
"2020-03-30",Gorontalo,-28,-14,-15,,-28,15
"2020-03-31",Gorontalo,-23,-9,-5,-17,-29,12
"2020-04-01",Gorontalo,-32,-15,-19,-52,-32,15
"2020-04-02",Gorontalo,-20,-4,-3,-17,-30,13
"2020-04-03",Gorontalo,-25,-8,-8,-47,-30,14
"2020-04-04",Gorontalo,-27,-9,-16,,-22,10
"2020-04-05",Gorontalo,-30,-12,-21,-52,-8,9
"2020-04-06",Gorontalo,-21,-8,-10,,-27,13
"2020-04-07",Gorontalo,-22,-9,-6,-35,-30,13
"2020-04-08",Gorontalo,-27,-13,-5,-30,-31,14
"2020-04-09",Gorontalo,-20,-4,-1,-34,-30,12
"2020-04-10",Gorontalo,-54,-36,-42,-49,-63,25
"2020-04-11",Gorontalo,-48,-31,-41,-49,-34,18
"2020-04-12",Gorontalo,-45,-28,-42,-50,-15,14
"2020-04-13",Gorontalo,-29,-15,-22,,-31,18
"2020-04-14",Gorontalo,-30,-16,-19,-33,-33,16
"2020-04-15",Gorontalo,-31,-16,-16,-43,-33,15
"2020-04-16",Gorontalo,-29,-16,-14,-27,-32,16
"2020-04-17",Gorontalo,-30,-14,-15,-58,-31,16
"2020-04-18",Gorontalo,-34,-20,-25,,-20,12
"2020-04-19",Gorontalo,-39,-25,-34,-58,-5,10
"2020-04-20",Gorontalo,-32,-24,-21,,-29,16
"2020-04-21",Gorontalo,-28,-14,-13,-14,-30,13
"2020-04-22",Gorontalo,-27,-13,-9,-40,-30,13
"2020-04-23",Gorontalo,-23,-3,-8,-44,-34,13
"2020-04-24",Gorontalo,-54,-35,-36,-35,-53,23
"2020-04-25",Gorontalo,-51,-33,-42,-43,-32,18
"2020-04-26",Gorontalo,-51,-36,-47,-65,-13,16
"2020-04-27",Gorontalo,-40,-27,-28,,-33,20
"2020-04-28",Gorontalo,-41,-27,-24,-54,-35,18
"2020-04-29",Gorontalo,-43,-28,-25,-52,-35,19
"2020-04-30",Gorontalo,-38,-24,-21,-43,-32,18
"2020-05-01",Gorontalo,-44,-27,-31,-67,-56,23
"2020-05-02",Gorontalo,-42,-22,-31,-51,-23,15
"2020-05-03",Gorontalo,-45,-28,-38,-65,-7,14
"2020-05-04",Gorontalo,-46,-31,-27,-48,-32,20
"2020-05-05",Gorontalo,-47,-33,-25,-58,-36,20
"2020-05-06",Gorontalo,-46,-31,-18,-53,-36,21
"2020-05-07",Gorontalo,-47,-36,-29,-42,-58,26
"2020-05-08",Gorontalo,-46,-30,-23,-64,-34,21
"2020-05-09",Gorontalo,-46,-31,-32,-45,-23,18
"2020-05-10",Gorontalo,-45,-34,-40,-67,-7,16
"2020-05-11",Gorontalo,-38,-22,-21,,-30,21
"2020-05-12",Gorontalo,-39,-19,-19,-63,-34,20
"2020-05-13",Gorontalo,-38,-21,-18,-58,-34,20
"2020-05-14",Gorontalo,-35,-18,-19,-37,-32,19
"2020-05-15",Gorontalo,-33,-16,-18,-62,-31,17
"2020-05-16",Gorontalo,-31,-13,-25,-37,-19,15
"2020-05-17",Gorontalo,-29,-17,-34,-63,0,14
"2020-05-18",Gorontalo,-29,-13,-15,,-30,20
"2020-05-19",Gorontalo,-21,-2,-8,-59,-32,16
"2020-05-20",Gorontalo,-15,8,4,-46,-32,16
"2020-05-21",Gorontalo,-12,9,-3,-49,-55,21
"2020-05-22",Gorontalo,-25,-4,-9,-51,-43,19
"2020-05-23",Gorontalo,-28,7,-8,-52,-33,15
"2020-05-24",Gorontalo,-45,-36,-35,-62,-8,7
"2020-05-25",Gorontalo,-47,-30,-21,,-67,22
"2020-05-26",Gorontalo,-41,-23,-12,-46,-40,18
"2020-05-27",Gorontalo,-35,-19,-8,-59,-35,19
"2020-05-28",Gorontalo,-25,-13,-10,-39,-30,17
"2020-05-29",Gorontalo,-30,-16,-13,-59,-29,18
"2020-05-30",Gorontalo,-29,-12,-13,-27,-15,12
"2020-05-31",Gorontalo,-37,-24,-23,-53,1,9
"2020-06-01",Gorontalo,-31,-18,-15,,-56,22
"2020-06-02",Gorontalo,-29,-17,-6,-53,-23,16
"2020-06-03",Gorontalo,-26,-13,-2,-50,-25,17
"2020-06-04",Gorontalo,-22,-10,-1,-35,-25,16
"2020-06-05",Gorontalo,-26,-14,-5,-56,-23,15
"2020-06-06",Gorontalo,-26,-15,-9,-33,-13,12
"2020-06-07",Gorontalo,-30,-19,-20,-63,0,12
"2020-06-08",Gorontalo,-19,-7,2,,-20,15
"2020-06-09",Gorontalo,-21,-11,4,-43,-22,14
"2020-06-10",Gorontalo,-21,-12,9,-49,-22,15
"2020-06-11",Gorontalo,-24,-19,4,-44,-31,18
"2020-06-12",Gorontalo,-24,-15,6,-53,-24,14
"2020-06-13",Gorontalo,-22,-13,-1,-24,-12,10
"2020-06-14",Gorontalo,-21,-14,-4,-49,6,10
"2020-06-15",Gorontalo,-14,-8,3,,-17,13
"2020-06-16",Gorontalo,-15,-7,17,-32,-20,13
"2020-06-17",Gorontalo,-17,-10,20,-46,-21,13
"2020-06-18",Gorontalo,-14,-8,6,-14,-20,13
"2020-06-19",Gorontalo,-18,-12,5,-36,-20,14
"2020-06-20",Gorontalo,-19,-12,4,,-11,10
"2020-06-21",Gorontalo,-21,-12,0,-54,5,9
"2020-06-22",Gorontalo,-12,-8,9,,-19,12
"2020-06-23",Gorontalo,-20,-16,2,-29,-27,15
"2020-06-24",Gorontalo,-23,-18,-3,-52,-21,15
"2020-06-25",Gorontalo,-9,-5,14,-11,-18,12
"2020-06-26",Gorontalo,-22,-16,-4,-48,-19,13
"2020-06-27",Gorontalo,-33,-31,-29,-34,-18,15
"2020-06-28",Gorontalo,-13,-5,6,-34,7,7
"2020-06-29",Gorontalo,-13,-9,3,,-17,12
"2020-06-30",Gorontalo,-8,-5,20,-24,-16,10
"2020-07-01",Gorontalo,-10,-5,20,-48,-18,11
"2020-07-02",Gorontalo,-2,0,23,-8,-17,11
"2020-07-03",Gorontalo,-32,-28,-9,-53,-34,19
"2020-07-04",Gorontalo,-6,-1,21,,-14,8
"2020-07-05",Gorontalo,-14,-9,7,-45,2,8
"2020-07-06",Gorontalo,-1,0,19,,-16,11
"2020-07-07",Gorontalo,-4,-1,25,-12,-18,10
"2020-07-08",Gorontalo,-7,-5,25,-41,-17,11
"2020-07-09",Gorontalo,-3,-2,17,,-17,11
"2020-07-10",Gorontalo,-9,-6,8,-37,-17,12
"2020-07-11",Gorontalo,-11,-10,3,,-11,10
"2020-07-12",Gorontalo,-4,-1,17,-38,6,7
"2020-07-13",Gorontalo,-5,-6,14,,-13,11
"2020-07-14",Gorontalo,-17,-15,3,-17,-17,12
"2020-07-15",Gorontalo,-8,-5,19,-48,-16,12
"2020-07-16",Gorontalo,-10,-10,5,-20,-16,12
"2020-07-17",Gorontalo,-6,-5,25,-37,-14,11
"2020-07-18",Gorontalo,-12,-10,13,,-10,9
"2020-07-19",Gorontalo,-5,-2,23,-33,7,7
"2020-07-20",Gorontalo,-6,-3,18,,-16,12
"2020-07-21",Gorontalo,-11,-9,14,-24,-16,12
"2020-07-22",Gorontalo,-11,-10,20,-38,-16,13
"2020-07-23",Gorontalo,-7,-6,15,-16,-17,13
"2020-07-24",Gorontalo,-13,-8,14,-40,-18,13
"2020-07-25",Gorontalo,-13,-9,3,,-13,12
"2020-07-26",Gorontalo,-16,-10,-1,-46,1,10
"2020-07-27",Gorontalo,-4,-2,21,,-17,13
"2020-07-28",Gorontalo,-9,-6,10,-28,-20,13
"2020-07-29",Gorontalo,-11,-8,16,-18,-26,15
"2020-07-30",Gorontalo,9,19,23,-29,-26,12
"2020-07-31",Gorontalo,-48,-39,-26,-53,-62,19
"2020-08-01",Gorontalo,-24,-14,0,-25,-25,9
"2020-08-02",Gorontalo,-26,-20,-21,-44,-8,10
"2020-08-03",Gorontalo,-3,3,19,,-20,11
"2020-08-04",Gorontalo,-6,0,20,-26,-22,12
"2020-08-05",Gorontalo,-5,-2,30,-35,-21,12
"2020-08-06",Gorontalo,-1,-1,22,,-20,12
"2020-08-07",Gorontalo,-5,-2,20,-36,-19,10
"2020-08-08",Gorontalo,-3,-2,28,,-10,8
"2020-08-09",Gorontalo,-9,-8,8,-49,3,8
"2020-08-10",Gorontalo,3,6,28,,-16,11
"2020-08-11",Gorontalo,-3,-2,18,-37,-18,11
"2020-08-12",Gorontalo,4,5,37,,-17,11
"2020-08-13",Gorontalo,7,5,32,-21,-16,11
"2020-08-14",Gorontalo,3,4,28,-12,-17,10
"2020-08-15",Gorontalo,3,2,28,,-10,7
"2020-08-16",Gorontalo,-1,1,30,-1,4,6
"2020-08-17",Gorontalo,-4,-4,,,-51,17
"2020-08-18",Gorontalo,-1,0,,,-20,10
"2020-08-19",Gorontalo,0,4,,,-21,11
"2020-08-20",Gorontalo,-3,-2,,,-52,17
"2020-08-21",Gorontalo,-6,-4,,,-42,16
"2020-08-22",Gorontalo,-5,-6,,,-10,8
"2020-08-23",Gorontalo,-7,-6,35,,6,6
"2020-08-24",Gorontalo,-2,-2,,,-13,11
"2020-08-25",Gorontalo,-1,0,,,-15,10
"2020-08-26",Gorontalo,-4,-2,,,-14,11
"2020-08-27",Gorontalo,-1,-2,,,-15,12
"2020-08-28",Gorontalo,-1,1,,,-10,9
"2020-08-29",Gorontalo,0,2,,,-3,7
"2020-08-30",Gorontalo,-4,1,34,,10,6
"2020-08-31",Gorontalo,-6,-5,,,-12,12
"2020-09-01",Gorontalo,2,10,,,-13,9
"2020-09-02",Gorontalo,-3,0,,,-13,11
"2020-09-03",Gorontalo,8,12,,,-12,9
"2020-09-04",Gorontalo,3,7,,,-12,9
"2020-09-05",Gorontalo,6,6,,,-7,7
"2020-09-06",Gorontalo,-1,3,38,,3,6
"2020-09-07",Gorontalo,-6,-6,,,-15,12
"2020-09-08",Gorontalo,-2,5,,,-16,10
"2020-09-09",Gorontalo,3,6,,,-14,9
"2020-09-10",Gorontalo,7,6,,,-12,8
"2020-09-11",Gorontalo,-7,-4,20,-24,-13,8
"2020-09-12",Gorontalo,7,9,58,,-5,4
"2020-09-13",Gorontalo,-5,-1,24,-16,-2,6
"2020-09-14",Gorontalo,9,11,43,,-10,8
"2020-09-15",Gorontalo,3,8,42,-18,-12,9
"2020-09-16",Gorontalo,3,7,50,12,-13,10
"2020-09-17",Gorontalo,4,5,41,,-12,10
"2020-09-18",Gorontalo,-2,3,37,14,-12,10
"2020-09-19",Gorontalo,3,8,53,,-6,7
"2020-09-20",Gorontalo,0,6,43,34,6,6
"2020-09-21",Gorontalo,4,8,45,,-14,10
"2020-09-22",Gorontalo,-2,4,42,5,-17,8
"2020-09-23",Gorontalo,-8,-2,32,-36,-17,10
"2020-09-24",Gorontalo,-6,-5,21,,-17,9
"2020-09-25",Gorontalo,-10,-5,23,-38,-17,10
"2020-09-26",Gorontalo,-1,4,45,,-10,6
"2020-09-27",Gorontalo,-2,2,47,-11,2,4
"2020-09-28",Gorontalo,1,3,39,,-15,9
"2020-09-29",Gorontalo,-8,-3,36,-38,-17,9
"2020-09-30",Gorontalo,0,7,62,-8,-17,5
"2020-10-01",Gorontalo,4,15,58,-21,-17,2
"2020-10-02",Gorontalo,4,14,50,9,-18,1
"2020-10-03",Gorontalo,5,11,54,,-15,-1
"2020-10-04",Gorontalo,5,11,49,-3,-7,-2
"2020-10-05",Gorontalo,4,10,48,,-20,1
"2020-10-06",Gorontalo,-3,4,41,-6,-22,0
"2020-10-07",Gorontalo,4,10,60,-16,-19,3
"2020-10-08",Gorontalo,2,5,40,,-19,7
"2020-10-09",Gorontalo,6,9,61,-20,-16,7
"2020-10-10",Gorontalo,0,3,33,,-9,6
"2020-10-11",Gorontalo,8,11,48,-13,2,3
"2020-10-12",Gorontalo,11,12,57,,-16,7
"2020-10-13",Gorontalo,4,9,41,-17,-17,7
"2020-10-14",Gorontalo,-2,1,25,-6,-17,10
"2020-10-15",Gorontalo,6,11,33,-28,-14,9
"2020-10-16",Gorontalo,3,11,25,-10,-16,8
"2020-10-17",Gorontalo,-1,6,21,,-11,7
"2020-10-18",Gorontalo,0,8,27,-1,-1,4
"2020-10-19",Gorontalo,8,14,42,,-14,8
"2020-10-20",Gorontalo,5,16,46,-5,-16,7
"2020-10-21",Gorontalo,7,15,58,-15,-16,6
"2020-10-22",Gorontalo,11,15,48,,-14,3
"2020-10-23",Gorontalo,6,14,48,-11,-15,2
"2020-10-24",Gorontalo,8,14,58,,-8,0
"2020-10-25",Gorontalo,6,13,56,-8,1,-1
"2020-10-26",Gorontalo,8,15,46,,-15,2
"2020-10-27",Gorontalo,8,20,51,-15,-17,1
"2020-10-28",Gorontalo,7,18,65,,-45,5
"2020-10-29",Gorontalo,-1,1,39,-13,-58,8
"2020-10-30",Gorontalo,-1,4,40,16,-48,7
"2020-10-31",Gorontalo,0,3,59,,-18,0
"2020-11-01",Gorontalo,4,9,53,6,-4,-3
"2020-11-02",Gorontalo,8,13,37,,-16,1
"2020-11-03",Gorontalo,4,10,29,-21,-18,1
"2020-11-04",Gorontalo,9,15,49,,-17,1
"2020-11-05",Gorontalo,12,14,33,-13,-15,1
"2020-11-06",Gorontalo,5,10,28,17,-14,2
"2020-11-07",Gorontalo,9,12,53,,-9,0
"2020-11-08",Gorontalo,6,8,35,15,-2,0
"2020-11-09",Gorontalo,7,10,34,,-15,2
"2020-11-10",Gorontalo,6,11,34,16,-16,1
"2020-11-11",Gorontalo,9,14,53,-15,-15,2
"2020-11-12",Gorontalo,11,13,30,,-13,2
"2020-11-13",Gorontalo,-1,2,13,-23,-14,3
"2020-11-14",Gorontalo,4,7,31,,-10,0
"2020-11-15",Gorontalo,-1,4,17,-22,-1,0
"2020-11-16",Gorontalo,9,11,28,,-14,2
"2020-11-17",Gorontalo,1,9,21,-25,-16,2
"2020-11-18",Gorontalo,5,10,43,5,-15,2
"2020-11-19",Gorontalo,12,14,35,,-14,2
"2020-11-20",Gorontalo,4,7,24,3,-13,2
"2020-11-21",Gorontalo,9,12,44,,-9,0
"2020-11-22",Gorontalo,6,9,31,9,-1,-1
"2020-11-23",Gorontalo,2,3,13,,-14,3
"2020-11-24",Gorontalo,6,11,29,4,-15,1
"2020-11-25",Gorontalo,7,11,40,-8,-13,1
"2020-11-26",Gorontalo,11,14,30,,-13,1
"2020-11-27",Gorontalo,5,6,28,-15,-12,1
"2020-11-28",Gorontalo,1,1,13,,-9,1
"2020-11-29",Gorontalo,8,10,25,-2,2,0
"2020-11-30",Gorontalo,4,6,9,,-14,2
"2020-12-01",Gorontalo,10,21,37,-16,-15,1
"2020-12-02",Gorontalo,12,18,46,11,-13,1
"2020-12-03",Gorontalo,14,20,34,,-12,1
"2020-12-04",Gorontalo,12,17,34,12,-12,1
"2020-12-05",Gorontalo,14,18,47,,-8,-1
"2020-12-06",Gorontalo,10,13,31,16,0,-1
"2020-12-07",Gorontalo,12,15,32,,-14,1
"2020-12-08",Gorontalo,9,18,37,13,-16,0
"2020-12-09",Gorontalo,1,11,50,-2,-54,7
"2020-12-10",Gorontalo,11,17,34,,-13,4
"2020-12-11",Gorontalo,9,16,35,-16,-11,6
"2020-12-12",Gorontalo,7,15,35,,-7,4
"2020-12-13",Gorontalo,8,13,34,-15,1,4
"2020-12-14",Gorontalo,2,6,9,,-13,8
"2020-12-15",Gorontalo,3,11,21,-30,-14,7
"2020-12-16",Gorontalo,10,16,28,-6,-13,7
"2020-12-17",Gorontalo,19,25,41,,-11,5
"2020-12-18",Gorontalo,12,19,39,2,-10,5
"2020-12-19",Gorontalo,16,22,53,,-7,2
"2020-12-20",Gorontalo,16,19,44,30,2,2
"2020-12-21",Gorontalo,14,18,32,,-15,6
"2020-12-22",Gorontalo,7,17,35,26,-16,5
"2020-12-23",Gorontalo,13,23,40,-16,-16,5
"2020-12-24",Gorontalo,18,28,49,,-46,10
"2020-12-25",Gorontalo,-7,-3,13,-18,-55,15
"2020-12-26",Gorontalo,6,12,43,,-21,5
"2020-12-27",Gorontalo,9,14,45,8,-1,1
"2020-12-28",Gorontalo,5,10,23,,-21,9
"2020-12-29",Gorontalo,10,19,39,2,-23,6
"2020-12-30",Gorontalo,11,22,47,,-22,7
"2020-12-31",Gorontalo,19,31,32,,-44,10
"2020-02-15",Jakarta,2,3,16,5,6,0
"2020-02-16",Jakarta,-10,-10,-15,-3,2,2
"2020-02-17",Jakarta,-2,-1,-6,2,4,1
"2020-02-18",Jakarta,-1,1,-3,3,3,1
"2020-02-19",Jakarta,-1,-3,-2,3,3,1
"2020-02-20",Jakarta,-2,-1,-2,5,2,1
"2020-02-21",Jakarta,6,4,18,5,6,0
"2020-02-22",Jakarta,2,3,11,5,6,0
"2020-02-23",Jakarta,-7,-4,-11,-1,1,2
"2020-02-24",Jakarta,-2,-1,-3,0,3,1
"2020-02-25",Jakarta,-17,-7,-17,-12,-24,10
"2020-02-26",Jakarta,2,5,3,4,3,-1
"2020-02-27",Jakarta,2,5,1,4,4,0
"2020-02-28",Jakarta,9,12,7,8,6,0
"2020-02-29",Jakarta,5,12,-1,9,8,-1
"2020-03-01",Jakarta,4,10,-11,6,6,0
"2020-03-02",Jakarta,6,24,5,5,6,-1
"2020-03-03",Jakarta,3,17,-1,3,5,0
"2020-03-04",Jakarta,-2,4,-8,1,4,1
"2020-03-05",Jakarta,3,8,1,4,5,0
"2020-03-06",Jakarta,10,11,19,5,8,0
"2020-03-07",Jakarta,4,12,15,6,7,-1
"2020-03-08",Jakarta,0,6,1,3,6,0
"2020-03-09",Jakarta,3,6,7,3,5,1
"2020-03-10",Jakarta,1,6,2,3,4,1
"2020-03-11",Jakarta,1,3,3,2,4,1
"2020-03-12",Jakarta,-3,-2,-7,1,3,2
"2020-03-13",Jakarta,8,9,16,2,5,1
"2020-03-14",Jakarta,-12,2,-17,-8,5,2
"2020-03-15",Jakarta,-20,3,-37,-19,5,4
"2020-03-16",Jakarta,-18,-5,-23,-18,-10,7
"2020-03-17",Jakarta,-16,3,-23,-27,-15,8
"2020-03-18",Jakarta,-22,-3,-28,-32,-19,11
"2020-03-19",Jakarta,-28,-12,-33,-38,-21,12
"2020-03-20",Jakarta,-30,-11,-32,-42,-23,15
"2020-03-21",Jakarta,-35,-5,-38,-40,-10,11
"2020-03-22",Jakarta,-49,-22,-59,-49,-12,14
"2020-03-23",Jakarta,-40,-19,-43,-53,-34,18
"2020-03-24",Jakarta,-43,-18,-46,-56,-40,19
"2020-03-25",Jakarta,-54,-29,-55,-69,-69,28
"2020-03-26",Jakarta,-47,-24,-46,-60,-43,20
"2020-03-27",Jakarta,-46,-17,-43,-61,-44,22
"2020-03-28",Jakarta,-54,-21,-51,-58,-31,17
"2020-03-29",Jakarta,-59,-28,-63,-60,-26,17
"2020-03-30",Jakarta,-51,-26,-50,-63,-45,22
"2020-03-31",Jakarta,-50,-21,-52,-62,-47,22
"2020-04-01",Jakarta,-47,-16,-49,-62,-47,21
"2020-04-02",Jakarta,-48,-19,-46,-63,-47,22
"2020-04-03",Jakarta,-47,-19,-44,-63,-46,23
"2020-04-04",Jakarta,-53,-21,-52,-60,-34,18
"2020-04-05",Jakarta,-57,-27,-64,-62,-28,17
"2020-04-06",Jakarta,-50,-30,-52,-63,-44,22
"2020-04-07",Jakarta,-47,-18,-48,-62,-46,21
"2020-04-08",Jakarta,-48,-23,-51,-63,-46,22
"2020-04-09",Jakarta,-47,-17,-48,-61,-45,20
"2020-04-10",Jakarta,-68,-46,-61,-79,-73,34
"2020-04-11",Jakarta,-63,-34,-61,-69,-43,22
"2020-04-12",Jakarta,-67,-39,-71,-70,-33,20
"2020-04-13",Jakarta,-55,-31,-53,-69,-50,25
"2020-04-14",Jakarta,-55,-28,-53,-68,-51,24
"2020-04-15",Jakarta,-56,-30,-55,-68,-51,25
"2020-04-16",Jakarta,-55,-29,-51,-69,-51,24
"2020-04-17",Jakarta,-55,-28,-47,-70,-50,26
"2020-04-18",Jakarta,-62,-34,-59,-66,-37,20
"2020-04-19",Jakarta,-64,-36,-67,-67,-29,18
"2020-04-20",Jakarta,-56,-32,-53,-69,-49,24
"2020-04-21",Jakarta,-58,-33,-56,-69,-51,24
"2020-04-22",Jakarta,-56,-31,-54,-67,-50,23
"2020-04-23",Jakarta,-54,-24,-52,-65,-50,22
"2020-04-24",Jakarta,-64,-37,-59,-73,-55,29
"2020-04-25",Jakarta,-65,-35,-63,-69,-41,22
"2020-04-26",Jakarta,-68,-43,-73,-72,-33,21
"2020-04-27",Jakarta,-60,-38,-58,-71,-50,26
"2020-04-28",Jakarta,-60,-34,-58,-70,-51,25
"2020-04-29",Jakarta,-59,-35,-58,-70,-50,24
"2020-04-30",Jakarta,-57,-28,-54,-68,-49,24
"2020-05-01",Jakarta,-61,-28,-54,-76,-70,32
"2020-05-02",Jakarta,-62,-29,-59,-67,-39,21
"2020-05-03",Jakarta,-64,-34,-68,-68,-29,19
"2020-05-04",Jakarta,-56,-31,-54,-68,-48,24
"2020-05-05",Jakarta,-57,-29,-54,-68,-50,24
"2020-05-06",Jakarta,-57,-31,-56,-68,-49,24
"2020-05-07",Jakarta,-61,-29,-94,-73,-70,30
"2020-05-08",Jakarta,-56,-24,-94,-65,-48,26
"2020-05-09",Jakarta,-60,-25,-95,-62,-36,20
"2020-05-10",Jakarta,-63,-31,-96,-64,-28,19
"2020-05-11",Jakarta,-52,-21,-94,-63,-46,24
"2020-05-12",Jakarta,-55,-24,-94,-64,-49,24
"2020-05-13",Jakarta,-54,-22,-94,-63,-48,24
"2020-05-14",Jakarta,-53,-20,-92,-64,-48,23
"2020-05-15",Jakarta,-50,-14,-91,-65,-46,23
"2020-05-16",Jakarta,-54,-14,-93,-60,-33,18
"2020-05-17",Jakarta,-56,-18,-94,-62,-24,17
"2020-05-18",Jakarta,-51,-22,-92,-64,-46,23
"2020-05-19",Jakarta,-47,-8,-92,-61,-47,22
"2020-05-20",Jakarta,-48,-14,-91,-61,-47,22
"2020-05-21",Jakarta,-46,-1,-90,-65,-69,26
"2020-05-22",Jakarta,-46,-4,-90,-63,-60,27
"2020-05-23",Jakarta,-54,-6,-92,-57,-48,19
"2020-05-24",Jakarta,-65,-34,-93,-61,-37,13
"2020-05-25",Jakarta,-59,-28,-91,-73,-78,26
"2020-05-26",Jakarta,-54,-21,-91,-66,-58,23
"2020-05-27",Jakarta,-52,-21,-91,-65,-52,23
"2020-05-28",Jakarta,-50,-17,-91,-64,-49,22
"2020-05-29",Jakarta,-49,-16,-90,-64,-47,24
"2020-05-30",Jakarta,-54,-18,-91,-60,-33,17
"2020-05-31",Jakarta,-56,-23,-93,-60,-22,15
"2020-06-01",Jakarta,-51,-18,-90,-69,-68,27
"2020-06-02",Jakarta,-46,-14,-91,-58,-41,19
"2020-06-03",Jakarta,-47,-16,-91,-59,-42,20
"2020-06-04",Jakarta,-46,-14,-90,-59,-41,20
"2020-06-05",Jakarta,-44,-13,-88,-58,-38,21
"2020-06-06",Jakarta,-48,-13,-90,-55,-27,15
"2020-06-07",Jakarta,-52,-18,-91,-56,-20,14
"2020-06-08",Jakarta,-41,-14,-88,-53,-35,18
"2020-06-09",Jakarta,-44,-16,-89,-54,-37,18
"2020-06-10",Jakarta,-42,-15,-89,-53,-36,18
"2020-06-11",Jakarta,-41,-16,-87,-54,-37,18
"2020-06-12",Jakarta,-38,-13,-85,-54,-35,19
"2020-06-13",Jakarta,-44,-14,-86,-51,-23,14
"2020-06-14",Jakarta,-47,-18,-87,-51,-17,13
"2020-06-15",Jakarta,-33,-12,-85,-49,-33,16
"2020-06-16",Jakarta,-35,-13,-86,-49,-35,16
"2020-06-17",Jakarta,-35,-13,-86,-49,-34,16
"2020-06-18",Jakarta,-34,-14,-85,-50,-35,16
"2020-06-19",Jakarta,-33,-13,-83,-49,-33,17
"2020-06-20",Jakarta,-37,-12,-83,-45,-21,11
"2020-06-21",Jakarta,-40,-16,-85,-45,-16,12
"2020-06-22",Jakarta,-31,-13,-84,-48,-34,16
"2020-06-23",Jakarta,-33,-13,-85,-48,-35,16
"2020-06-24",Jakarta,-33,-15,-85,-47,-34,16
"2020-06-25",Jakarta,-31,-9,-84,-47,-34,15
"2020-06-26",Jakarta,-28,-6,-83,-46,-32,16
"2020-06-27",Jakarta,-32,-6,-82,-40,-21,10
"2020-06-28",Jakarta,-38,-12,-83,-43,-15,10
"2020-06-29",Jakarta,-28,-7,-83,-45,-32,14
"2020-06-30",Jakarta,-27,-3,-77,-45,-33,14
"2020-07-01",Jakarta,-27,-4,-77,-44,-33,14
"2020-07-02",Jakarta,-30,-8,-77,-45,-34,15
"2020-07-03",Jakarta,-24,-3,-72,-43,-32,15
"2020-07-04",Jakarta,-29,-4,-73,-38,-21,10
"2020-07-05",Jakarta,-33,-9,-75,-39,-17,9
"2020-07-06",Jakarta,-25,-6,-75,-43,-32,14
"2020-07-07",Jakarta,-26,-6,-76,-42,-33,14
"2020-07-08",Jakarta,-27,-9,-76,-43,-32,14
"2020-07-09",Jakarta,-27,-8,-75,-43,-32,14
"2020-07-10",Jakarta,-24,-6,-71,-43,-30,15
"2020-07-11",Jakarta,-29,-6,-72,-38,-19,10
"2020-07-12",Jakarta,-33,-10,-75,-39,-15,9
"2020-07-13",Jakarta,-26,-8,-74,-44,-31,14
"2020-07-14",Jakarta,-29,-11,-76,-44,-33,15
"2020-07-15",Jakarta,-28,-12,-75,-44,-32,15
"2020-07-16",Jakarta,-28,-10,-73,-43,-31,15
"2020-07-17",Jakarta,-25,-8,-69,-43,-30,15
"2020-07-18",Jakarta,-29,-7,-69,-38,-19,10
"2020-07-19",Jakarta,-33,-11,-72,-39,-14,10
"2020-07-20",Jakarta,-27,-9,-72,-43,-31,15
"2020-07-21",Jakarta,-30,-12,-73,-43,-33,15
"2020-07-22",Jakarta,-29,-13,-73,-44,-31,15
"2020-07-23",Jakarta,-29,-12,-72,-45,-31,15
"2020-07-24",Jakarta,-24,-6,-67,-42,-29,15
"2020-07-25",Jakarta,-26,-3,-68,-35,-19,10
"2020-07-26",Jakarta,-32,-9,-72,-37,-14,9
"2020-07-27",Jakarta,-26,-8,-71,-42,-31,14
"2020-07-28",Jakarta,-27,-6,-73,-41,-32,14
"2020-07-29",Jakarta,-26,-6,-73,-39,-33,14
"2020-07-30",Jakarta,-23,4,-64,-35,-34,11
"2020-07-31",Jakarta,-41,-21,-64,-60,-71,23
"2020-08-01",Jakarta,-37,-14,-69,-45,-31,10
"2020-08-02",Jakarta,-37,-14,-71,-40,-19,7
"2020-08-03",Jakarta,-27,-7,-69,-42,-33,13
"2020-08-04",Jakarta,-28,-8,-70,-42,-34,14
"2020-08-05",Jakarta,-27,-9,-68,-42,-33,14
"2020-08-06",Jakarta,-27,-8,-66,-42,-33,14
"2020-08-07",Jakarta,-23,-6,-61,-41,-31,14
"2020-08-08",Jakarta,-27,-6,-62,-33,-20,9
"2020-08-09",Jakarta,-32,-11,-66,-35,-15,8
